PLAYER_NAME,POSITION
Wally Szczerbiak, SG
Malik Rose, PF
Vinny Del Negro, G
DerMarr Johnson, SF
Eddy Curry, NA
Shane Battier, SF
John Amaechi, PF
Dirk Nowitzki, F
Patrick Ewing, C
Richard Hamilton, SG
Dell Curry, G
Chris Mihm, C
Paul Pierce, SF
Bonzi Wells, SG
Jason Richardson, SG
Eddie Griffin, PF
Michael Doleac, C
Bryant Stith, G
Keon Clark, PF
Michael Dickerson, G
Andre Miller, PG
Greg Foster, C
Matt Harpring, SF
Jamal Crawford, SG
DeSagana Diop, C
Shawn Marion, SG
Darvin Ham, SF
Shammond Williams, PG
Joel Przybilla, C
Rasho Nesterovic, C
Tyronn Lue, PG
Rodney White, SF
Jason Terry, G
Keyon Dooling, PG
Joe Johnson, G
Trajan Langdon, SG
Johnny Newman, F
Jerome Moiso, C
Pat Garrity, PF
Kedrick Brown, SG
Roshown McLeod, F
Tony Massenburg, PF
Danny Manning, F
Dana Barros, PG
Ricky Davis, SG
Etan Thomas, C
Brian Skinner, PF
Corie Blount, PF
Vladimir Radmanovic, SF
Corey Maggette, SF
Al Harrington, PF
Courtney Alexander, SG
Samaki Walker, PF
Richard Jefferson, F
William Avery, G
Mateen Cleaves, PG
Troy Murphy, PF
Eldridge Recasner, G
Bryce Drew, PG
Matt Bullard, F
Popeye Jones, PF
Jason Collier, C
Metta World Peace, SF
Hedo Turkoglu, SF
Greg Buckner, SG
Kirk Haston, F
Cal Bowdler, F
Desmond Mason, SF
Michael Bradley, PF
James Posey, SF
Quentin Richardson, SF
Quincy Lewis, SG
Jason Collins, C
Jamaal Magloire, C
Steven Hunter, C
Dion Glover, SG
Zach Randolph, F
Speedy Claxton, PG
Michael Jordan, G
Danny Ferry, F
Fred Hoiberg, SG
Don Reid, F
John Crotty, G
Mark Bryant, F
Jeff Foster, PF
Morris Peterson, SG
Kenny Thomas, PF
Joseph Forte, G
Donnell Harvey, PF
Jeryl Sasser, G
DeShawn Stevenson, SG
Brandon Armstrong, SG
Dalibor Bagaric, C
Tim James, F
Devean George, SF
Andrei Kirilenko, SF
Jake Tsakalidis, C
Brendan Haywood, C
Vonteego Cummings, PG
Mamadou N'diaye, C
Jumaine Jones, SF
Scott Padgett, PF
Samuel Dalembert, C
Erick Barkley, G
Mark Madsen, PF
Jamaal Tinsley, PG
Primoz Brezec, C
Tony Parker, G
Bruce Bowen, SF
Cherokee Parks, PF
Emanual Davis, G
Milt Palacio, PG
Gerald Wallace, SF
Earl Boykins, PG
Adrian Griffin, SG
Ryan Bowen, SF
Rafer Alston, PG
Harold Jamison, F
Mitchell Butler, SG
Kevin Ollie, PG
Chris Dudley, C
Rick Brunson, PG
Brian Shaw, G
Felton Spencer, C
Larry Robinson, G
Gary Trent, PF
Sam Mitchell, F
Erick Strickland, PG
Carlos Rogers, F
Rod Strickland, PG
Troy Hudson, PG
Victor Alexander, F
Monty Williams, SF
Shawnelle Scott, C
Mark Pope, C
Antonio Harvey, F
Jeff McInnis, PG
Darrick Martin, PG
Jacque Vaughn, PG
Kendall Gill, SF
Mitch Richmond, G
Dan Majerle, G
Sean Marks, PF
Vladimir Stepania, C
Damon Jones, PG
Bruno Sundov, C
Felipe Lopez, G
Todd MacCulloch, C
Amal McCaskill, C
Derrick Dial, SG
Charles Smith, SG
Jelani McCoy, PF
Obinna Ekezie, C
Michael Ruffin, PF
Rodney Buford, SF
Mark Blount, C
Mark Strickland, F
Terence Morris, F
Jim Jackson, SF
Predrag Drobnjak, C
Art Long, F
Lee Nailon, SF
Zendon Hamilton, C
Lavor Postell, G
Jerome James, C
Olumide Oyedeji, C
Eduardo Najera, PF
Raja Bell, SG
Michael Redd, SG
Jason Hart, PG
Daniel Santiago, C
Dan Langhi, PF
Eddie Gill, PG
ZhiZhi Wang, C
Eddie House, SG
Jake Voskuhl, C
Stephen Jackson, SF
A.J. Guyton, G
Brian Cardinal, PF
Hanno Mottola, C
Slava Medvedenko, PF
Reggie Slater, F
Steve Goodrich, F
Gilbert Arenas, PG
Ratko Varda, C
Earl Watson, PG
Jarron Collins, C
Kenny Satterfield, G
Malik Allen, PF
Jamison Brewer, PG
Trenton Hassell, SF
Tierre Brown, PG
Oscar Torres, G
Dean Oliver, G
Ruben Boumtje-Boumtje, C
Norm Richardson, G
Brian Scalabrine, PF
Carlos Arroyo, PG
Ernest Brown, C
Antonis Fotsis, F
Maurice Evans, SG
Damone Brown, PF
Will Solomon, PG
Alvin Jones, C
Bobby Simmons, SF
Alton Ford, SF
Jeff Trepagnier, SG
Loren Woods, C
Jabari Smith, C
Mike James, PG
Kevin Garnett, PF
Shaquille O'Neal, C
Alonzo Mourning, C
Juwan Howard, PF
Hakeem Olajuwon, C
Karl Malone, PF
Dikembe Mutombo, C
Patrick Ewing, C
David Robinson, C
Scottie Pippen, SF
Rasheed Wallace, PF
Larry Johnson, F
Gary Payton, PG
Tim Hardaway, G
Chris Webber, C
Shawn Kemp, C
Damon Stoudamire, PG
John Stockton, G
Antonio McDyess, PF
Reggie Miller, SG
Arvydas Sabonis, C
Zydrunas Ilgauskas, C
Anfernee Hardaway, SF
Stephon Marbury, PG
Antoine Walker, PF
Shareef Abdur-Rahim, PF
Allen Iverson, SG
Latrell Sprewell, SG
Vin Baker, PF
Ray Allen, SG
Kobe Bryant, SF
Bryant Reeves, C
Tracy McGrady, SG
Tim Duncan, C
Jalen Rose, SG
Grant Hill, SF
Vlade Divac, C
Tom Gugliotta, PF
Allan Houston, SG
Keith Van Horn, PF
Eddie Jones, SG
Brian Grant, PF
Tim Thomas, PF
Michael Finley, SG
Shawn Bradley, C
Terrell Brandon, PG
Nick Van Exel, PG
Glenn Robinson, SF
Steve Smith, SG
Elden Campbell, C
Derrick Coleman, PF
Avery Johnson, PG
Horace Grant, C
Theo Ratliff, C
Jason Kidd, PG
Glen Rice, SF
Kenny Anderson, PG
Matt Geiger, C
Tyrone Hill, PF
Toni Kukoc, SF
Clifford Robinson, PF
Christian Laettner, PF
Chris Dudley, C
Jamal Mashburn, SF
Dale Davis, PF
Alan Henderson, PF
P.J. Brown, PF
Luc Longley, C
Marcus Camby, C
Jermaine O'Neal, C
Donyell Marshall, PF
Bryant Stith, G
Erick Dampier, C
Wesley Person, SF
Anthony Mason, F
Ron Mercer, SG
Isaac Austin, C
Antonio Davis, PF
Steve Nash, PG
Derrick McKey, F
Kelvin Cato, C
Jim Mcilvaine, C
Sean Elliott, F
Robert Horry, PF
Austin Croshere, PF
Greg Ostertag, C
Jerry Stackhouse, SF
Charlie Ward, PG
Lorenzen Wright, PF
Loy Vaught, F
Mookie Blaylock, G
Chris Mills, SF
Chris Childs, G
Bryon Russell, SF
Bo Outlaw, PF
Walt Williams, F
Tariq Abdul-Wahad, SF
Bob Sura, PG
Jason Caffey, F
Robert Pack, PG
Brent Barry, SG
Vitaly Potapenko, C
Brevin Knight, PG
Howard Eisley, PG
Scott Williams, C
Brad Miller, C
Duane Causwell, C
Ben Wallace, PF
Dan Majerle, G
Corliss Williamson, PF
Cedric Ceballos, F
Jahidi White, C
Cuttino Mobley, SG
Scot Pollard, C
Rashard Lewis, PF
Eric Williams, PF
Voshon Lenard, SG
Dana Barros, PG
Michael Olowokandi, C
Kurt Thomas, PF
Elton Brand, PF
Adonal Foyle, C
Mark Jackson, PG
Kenyon Martin, PF
Michael Stewart, PF
Derek Strong, F
Greg Anthony, G
Sam Cassell, PG
Rick Fox, SF
Adam Keefe, F
Lamond Murray, SF
Eric Snow, PG
Ervin Johnson, C
Mike Bibby, PG
Jud Buechler, G
Travis Best, PG
Steve Francis, PG
Tony Battie, C
Travis Knight, C
Stromile Swift, PF
Doug Christie, SG
Darrel Armstrong, PG
Tracy Murray, SF
Derek Fisher, PG
Eric Piatkowski, SG
Chucky Atkins, PG
Tyrone Nesby, F
Raef LaFrentz, C
Baron Davis, PG
Brent Price, G
David Wesley, SG
Dean Garrett, C
Mikki Moore, C
Darius Miles, SF
Popeye Jones, PF
Antonio Daniels, PG
Walter McCarty, PF
Jerome Williams, PF
Anthony Peeler, SG
Jon Barry, SG
Cedric Henderson, F
Kevin Willis, C
Lawrence Funderburke, PF
Antawn Jamison, PF
Lindsey Hunter, SG
Lamar Odom, PF
Malik Rose, PF
Marcus Fizer, F
Dragan Tarlac, C
Vince Carter, G
Jonathan Bender, SF
Chris Whitney, PG
Mike Miller, SG
Othella Harrington, PF
Derek Anderson, SG
John Starks, G
Will Perdue, C
Randy Brown, G
Brian Shaw, G
A.C. Green, F
Bimbo Coles, PG
Joe Smith, PF
Aaron Williams, C
Sam Perkins, C
Rod Strickland, PG
Tony Delk, PG
Chauncey Billups, PG
Bobby Jackson, PG
Chris Crawford, SF
Eric Montross, C
Robert Traylor, PF
Steve Kerr, G
Detlef Schrempf, F
Rodney Rogers, SF
Jamie Feick, F
Jamal Crawford, SG
John Wallace, SF
Terry Porter, G
Shandon Anderson, SF
Ron Harper, G
Olden Polynice, C
Carlos Rogers, F
Calbert Cheaney, SG
Michael Curry, SF
George McCloud, F
Otis Thorpe, C
George Lynch, SF
Grant Long, F
Wally Szczerbiak, SG
Sean Rooks, C
Lucious Harris, SG
DerMarr Johnson, SF
Sam Mitchell, F
Alvin Williams, PG
Vinny Del Negro, G
Clarence Weatherspoon, PF
Cherokee Parks, PF
Jason Williams, PG
Dell Curry, G
Richard Hamilton, SG
Chris Mihm, C
Andrew DeClercq, C
Larry Hughes, SG
Aaron McKie, SG
Andre Miller, PG
Greg Foster, C
Tyrone Bogues, G
Darvin Ham, SF
Dirk Nowitzki, F
Shawn Marion, SG
Joel Przybilla, C
Paul Pierce, SF
Jason Terry, G
Keyon Dooling, PG
Bonzi Wells, SG
Jacque Vaughn, PG
Trajan Langdon, SG
Matt Bullard, F
Jerome Moiso, C
Aleksandar Radojevic, C
Johnny Newman, F
Keon Clark, PF
Tony Massenburg, PF
Corey Maggette, SF
Corie Blount, PF
Courtney Alexander, SG
Michael Dickerson, G
Peja Stojakovic, SF
William Avery, G
Mateen Cleaves, PG
Matt Harpring, SF
Zan Tabak, C
Danny Ferry, F
Anthony Johnson, PG
LaPhonso Ellis, F
Eldridge Recasner, G
Danny Manning, F
Anthony Carter, PG
Hersey Hawkins, G
Jason Collier, C
Metta World Peace, SF
Hedo Turkoglu, SF
Tom Hammonds, F
Rasho Nesterovic, C
Cal Bowdler, F
Greg Buckner, SG
Desmond Mason, SF
James Posey, SF
Quentin Richardson, SF
Pat Garrity, PF
Quincy Lewis, SG
Ruben Patterson, PF
Roshown McLeod, F
Jamaal Magloire, C
Dion Glover, SG
Ricky Davis, SG
Jeff Foster, PF
Brian Skinner, PF
Morris Peterson, SG
Kenny Thomas, PF
Fred Hoiberg, SG
Tyronn Lue, PG
Devean George, SF
Felipe Lopez, G
DeShawn Stevenson, SG
John Crotty, G
Don Maclean, F
Al Harrington, PF
Dalibor Bagaric, C
Tim James, F
Jake Tsakalidis, C
Vonteego Cummings, PG
Hubert Davis, SG
Corey Benjamin, G
Nazr Mohammed, C
Jumaine Jones, SF
Bruce Bowen, SF
Scott Padgett, PF
Damon Jones, PG
Erick Barkley, G
Mark Madsen, PF
Darrick Martin, PG
Emanual Davis, G
Eddie Robinson, SF
John Amaechi, PF
Shammond Williams, PG
Kevin Edwards, G
Mahmoud Abdul-Rauf, G
David Benoit, F
David Wingate, G
Mario Elie, G
Felton Spencer, C
Don Reid, F
Monty Williams, SF
Shawnelle Scott, C
Terry Davis, C
Stacey Augmon, SF
Dee Brown, G
Matt Maloney, G
Antonio Harvey, F
Jeff McInnis, PG
Tyus Edney, G
Troy Hudson, PG
Moochie Norris, PG
Ryan Bowen, SF
Laron Profit, SG
Rick Brunson, PG
Bruno Sundov, C
Kornel David, F
Mark Pope, C
Adrian Griffin, SG
Mark Bryant, F
Calvin Booth, C
Todd MacCulloch, C
Mark Blount, C
Rafer Alston, PG
Evan Eschmeyer, C
Chris Herren, G
Elliot Perry, G
Kevin Ollie, PG
Milt Palacio, PG
Eduardo Najera, PF
Mike Smith, F
Michael Redd, SG
Zendon Hamilton, C
Jason Hart, PG
Daniel Santiago, C
Dan Langhi, PF
Eddie House, SG
Soumaila Samake, C
Jake Voskuhl, C
Stephen Jackson, SF
Chris Porter, F
Paul McPherson, G
A.J. Guyton, G
Brian Cardinal, PF
Marc Jackson, PF
Ruben Wolkowyski, F
Olumide Oyedeji, C
Hanno Mottola, C
Rodney Buford, SF
Anthony Goldwire, PG
Chucky Brown, F
Vernon Maxwell, G
Doug Overton, PG
Sean Colson, G
David Vanterpool, G
Steve Goodrich, F
Eddie Gill, PG
Chris Garner, G
Scott Burrell, G
Dan Mcclintock, C
Raja Bell, SG
Jamel Thomas, F
Shaquille O'Neal, C
Kevin Garnett, PF
Alonzo Mourning, C
Juwan Howard, PF
Scottie Pippen, SF
Karl Malone, PF
Larry Johnson, F
Gary Payton, PG
Rasheed Wallace, PF
Shawn Kemp, C
Damon Stoudamire, PG
Antonio McDyess, PF
Antoine Walker, PF
Shareef Abdur-Rahim, PF
Allen Iverson, SG
Vin Baker, PF
Anfernee Hardaway, SF
Ray Allen, SG
Kobe Bryant, SF
Stephon Marbury, PG
Vlade Divac, C
Bryant Reeves, C
Tom Gugliotta, PF
Nick Van Exel, PG
Elden Campbell, C
Terrell Brandon, PG
Derrick Coleman, PF
Glenn Robinson, SF
Steve Smith, SG
Kerry Kittles, SG
Chris Dudley, C
Theo Ratliff, C
Matt Geiger, C
Jason Kidd, PG
Kenny Anderson, PG
Tyrone Hill, PF
Clifford Robinson, PF
Jamal Mashburn, SF
Steve Nash, PG
Alan Henderson, PF
Donyell Marshall, PF
Marcus Camby, C
Greg Ostertag, C
Luc Longley, C
P.J. Brown, PF
Jermaine O'Neal, C
Erick Dampier, C
Wesley Person, SF
Isaac Austin, C
Loy Vaught, F
Robert Horry, PF
Derrick McKey, F
Jim Mcilvaine, C
Jerry Stackhouse, SF
Charlie Ward, PG
Dale Davis, PF
Lorenzen Wright, PF
Mookie Blaylock, G
Chris Mills, SF
Chris Childs, G
Darrel Armstrong, PG
Bryon Russell, SF
Brent Barry, SG
Jason Caffey, F
Vitaly Potapenko, C
Bob Sura, PG
Walt Williams, F
Scott Williams, C
Sam Cassell, PG
Michael Olowokandi, C
Elton Brand, PF
Eric Williams, PF
Travis Best, PG
Michael Stewart, PF
Derek Strong, F
Mike Bibby, PG
Rick Fox, SF
Steve Francis, PG
Derek Fisher, PG
Lamond Murray, SF
Eric Snow, PG
Ervin Johnson, C
Brent Price, G
Travis Knight, C
Raef LaFrentz, C
Tracy Murray, SF
Tyrone Nesby, F
Baron Davis, PG
Vonteego Cummings, PG
David Wesley, SG
Dean Garrett, C
Antawn Jamison, PF
Walter McCarty, PF
Anthony Peeler, SG
Lamar Odom, PF
Cedric Henderson, F
Lawrence Funderburke, PF
Lindsey Hunter, SG
Malik Rose, PF
Vince Carter, G
Jonathan Bender, SF
Dell Curry, G
Robert Traylor, PF
Othella Harrington, PF
Wally Szczerbiak, SG
Eric Montross, C
Eric Piatkowski, SG
Rodney Rogers, SF
Jamie Feick, F
John Wallace, SF
Terry Porter, G
Shandon Anderson, SF
Calbert Cheaney, SG
Michael Curry, SF
George Lynch, SF
Grant Long, F
Chris Crawford, SF
Steve Kerr, G
Vinny Del Negro, G
Sean Rooks, C
Lucious Harris, SG
Jason Williams, PG
Richard Hamilton, SG
Larry Hughes, SG
Andre Miller, PG
Dirk Nowitzki, F
Shawn Marion, SG
Paul Pierce, SF
Jason Terry, G
Bonzi Wells, SG
Trajan Langdon, SG
Aleksandar Radojevic, C
Keon Clark, PF
Corey Maggette, SF
Michael Dickerson, G
William Avery, G
Matt Harpring, SF
Eldridge Recasner, G
Metta World Peace, SF
Rasho Nesterovic, C
Cal Bowdler, F
James Posey, SF
Pat Garrity, PF
Quincy Lewis, SG
Roshown McLeod, F
Dion Glover, SG
Ricky Davis, SG
Greg Foster, C
Jeff Foster, PF
Brian Skinner, PF
Kenny Thomas, PF
Devean George, SF
Al Harrington, PF
Tim James, F
Jumaine Jones, SF
Scott Padgett, PF
Rafer Alston, PG
